relation_1,stim_3_id,relation_2,stim_4_id,stim_5_id,relation_3,stim_6_id,q_stim_1_id,q_rel,q_stim_2_id,correct_response,yes_x_coord,no_x_coord,stage
is meer dan,2,is meer dan,4,4,is meer dan,3,2,minder dan,3,no,-250,250,52
is meer dan,2,is meer dan,4,4,is meer dan,3,3,minder dan,2,yes,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,4,meer dan,1,yes,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,1,meer dan,4,no,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,4,minder dan,1,no,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,1,minder dan,4,yes,-250,250,52
is meer dan,2,is meer dan,4,3,is meer dan,1,1,meer dan,4,yes,-250,250,52
is meer dan,2,is meer dan,4,3,is meer dan,1,4,meer dan,1,no,-250,250,52
is meer dan,2,is meer dan,4,3,is meer dan,1,1,minder dan,4,no,-250,250,52
is meer dan,2,is meer dan,4,3,is meer dan,1,4,minder dan,1,yes,-250,250,52
is meer dan,3,is meer dan,4,2,is meer dan,3,2,meer dan,4,yes,-250,250,52
is meer dan,3,is meer dan,4,2,is meer dan,3,4,meer dan,2,no,-250,250,52
is meer dan,3,is meer dan,4,2,is meer dan,3,2,minder dan,4,no,-250,250,52
is meer dan,3,is meer dan,4,2,is meer dan,3,4,minder dan,2,yes,-250,250,52
is meer dan,3,is meer dan,4,4,is meer dan,1,2,minder dan,4,yes,-250,250,52
is meer dan,3,is meer dan,4,4,is meer dan,1,4,minder dan,2,no,-250,250,52
is meer dan,3,is meer dan,4,4,is meer dan,1,2,meer dan,4,no,-250,250,52
is meer dan,3,is meer dan,4,4,is meer dan,1,4,meer dan,2,yes,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,1,minder dan,3,yes,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,3,minder dan,1,no,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,1,meer dan,3,no,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,3,meer dan,1,yes,-250,250,52
is meer dan,4,is meer dan,1,2,is meer dan,3,4,meer dan,2,yes,-250,250,52
is meer dan,4,is meer dan,1,2,is meer dan,3,2,meer dan,4,no,-250,250,52
is meer dan,4,is meer dan,1,2,is meer dan,3,4,minder dan,2,no,-250,250,52
is meer dan,4,is meer dan,1,2,is meer dan,3,2,minder dan,4,yes,-250,250,52
is meer dan,3,is meer dan,1,4,is meer dan,3,2,minder dan,3,yes,-250,250,52
is meer dan,3,is meer dan,1,4,is meer dan,3,3,minder dan,2,no,-250,250,52
is meer dan,3,is meer dan,1,4,is meer dan,3,2,meer dan,3,no,-250,250,52
is meer dan,3,is meer dan,1,4,is meer dan,3,3,meer dan,2,yes,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,4,meer dan,2,yes,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,2,meer dan,4,no,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,4,minder dan,2,no,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,2,minder dan,4,yes,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,2,minder dan,3,yes,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,3,minder dan,2,no,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,2,meer dan,3,no,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,3,meer dan,2,yes,-250,250,52
is meer dan,3,is meer dan,4,4,is meer dan,1,3,meer dan,2,yes,-250,250,52
is meer dan,3,is meer dan,4,4,is meer dan,1,2,meer dan,3,no,-250,250,52
is meer dan,3,is meer dan,4,4,is meer dan,1,3,minder dan,2,no,-250,250,52
is meer dan,3,is meer dan,4,4,is meer dan,1,2,minder dan,3,yes,-250,250,52
is meer dan,3,is meer dan,4,2,is meer dan,3,1,meer dan,4,yes,-250,250,52
is meer dan,3,is meer dan,4,2,is meer dan,3,4,meer dan,1,no,-250,250,52
is meer dan,3,is meer dan,4,2,is meer dan,3,1,minder dan,4,no,-250,250,52
is meer dan,3,is meer dan,4,2,is meer dan,3,4,minder dan,1,yes,-250,250,52
is meer dan,2,is meer dan,4,4,is meer dan,3,1,meer dan,3,yes,-250,250,52
is meer dan,2,is meer dan,4,4,is meer dan,3,3,meer dan,1,no,-250,250,52
is meer dan,2,is meer dan,4,4,is meer dan,3,1,minder dan,3,no,-250,250,52
is meer dan,2,is meer dan,4,4,is meer dan,3,3,minder dan,1,yes,-250,250,52
is meer dan,2,is meer dan,4,3,is meer dan,1,3,meer dan,4,yes,-250,250,52
is meer dan,2,is meer dan,4,3,is meer dan,1,4,meer dan,3,no,-250,250,52
is meer dan,2,is meer dan,4,3,is meer dan,1,3,minder dan,4,no,-250,250,52
is meer dan,2,is meer dan,4,3,is meer dan,1,4,minder dan,3,yes,-250,250,52
is meer dan,4,is meer dan,1,2,is meer dan,3,4,meer dan,3,yes,-250,250,52
is meer dan,4,is meer dan,1,2,is meer dan,3,3,meer dan,4,no,-250,250,52
is meer dan,4,is meer dan,1,2,is meer dan,3,4,minder dan,3,no,-250,250,52
is meer dan,4,is meer dan,1,2,is meer dan,3,3,minder dan,4,yes,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,4,meer dan,2,yes,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,2,meer dan,4,no,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,4,minder dan,2,no,-250,250,52
is meer dan,4,is meer dan,3,3,is meer dan,1,2,minder dan,4,yes,-250,250,52
is meer dan,4,is meer dan,3,2,is meer dan,4,1,meer dan,3,yes,-250,250,52
is meer dan,4,is meer dan,3,2,is meer dan,4,3,meer dan,1,no,-250,250,52
is meer dan,4,is meer dan,3,2,is meer dan,4,1,minder dan,3,no,-250,250,52
is meer dan,4,is meer dan,3,2,is meer dan,4,3,minder dan,1,yes,-250,250,52
is meer dan,3,is meer dan,1,4,is meer dan,3,4,meer dan,2,yes,-250,250,52
is meer dan,3,is meer dan,1,4,is meer dan,3,2,meer dan,4,no,-250,250,52
is meer dan,3,is meer dan,1,4,is meer dan,3,4,minder dan,2,no,-250,250,52
is meer dan,3,is meer dan,1,4,is meer dan,3,2,minder dan,4,yes,-250,250,52
is meer dan,2,is meer dan,3,3,is meer dan,4,1,meer dan,4,yes,-250,250,52
is meer dan,2,is meer dan,3,3,is meer dan,4,4,meer dan,1,no,-250,250,52
is meer dan,2,is meer dan,3,3,is meer dan,4,1,minder dan,4,no,-250,250,52
is meer dan,2,is meer dan,3,3,is meer dan,4,4,minder dan,1,yes,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,3,meer dan,2,yes,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,2,meer dan,3,no,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,3,minder dan,2,no,-250,250,52
is meer dan,4,is meer dan,1,3,is meer dan,4,2,minder dan,3,yes,-250,250,52
is meer dan,3,is meer dan,1,2,is meer dan,4,3,meer dan,4,yes,-250,250,52
is meer dan,3,is meer dan,1,2,is meer dan,4,4,meer dan,3,no,-250,250,52
is meer dan,3,is meer dan,1,2,is meer dan,4,3,minder dan,4,no,-250,250,52
is meer dan,3,is meer dan,1,2,is meer dan,4,4,minder dan,3,yes,-250,250,52
is meer dan,2,is meer dan,3,4,is meer dan,1,4,meer dan,3,yes,-250,250,52
is meer dan,2,is meer dan,3,4,is meer dan,1,3,meer dan,4,no,-250,250,52
is meer dan,2,is meer dan,3,4,is meer dan,1,4,minder dan,3,no,-250,250,52
is meer dan,2,is meer dan,3,4,is meer dan,1,3,minder dan,4,yes,-250,250,52
