relation_1,stim_3_id,relation_2,stim_4_id,stim_5_id,relation_3,stim_6_id,q_stim_1_id,q_rel,q_stim_2_id,correct_response,yes_x_coord,no_x_coord,stage
je manj kot ,4,je manj kot ,1,3,je manj kot ,4,2, več kot ,3,yes,-250,250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,1,3, manj kot ,4,yes,-250,250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,1,4, manj kot ,3,no,-250,250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,1,3, več kot ,4,no,-250,250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,1,4, več kot ,3,yes,-250,250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,3,1, manj kot ,4,yes,-250,250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,3,4, manj kot ,1,no,-250,250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,3,1, več kot ,4,no,-250,250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,3,4, več kot ,1,yes,-250,250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,1, manj kot ,3,yes,-250,250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,3, manj kot ,1,no,-250,250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,1, več kot ,3,no,-250,250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,3, več kot ,1,yes,-250,250,55
je manj kot ,3,je manj kot ,1,2,je manj kot ,4,3, manj kot ,4,yes,-250,250,55
je manj kot ,3,je manj kot ,1,2,je manj kot ,4,4, manj kot ,3,no,-250,250,55
je manj kot ,3,je manj kot ,1,2,je manj kot ,4,3, več kot ,4,no,-250,250,55
je manj kot ,3,je manj kot ,1,2,je manj kot ,4,4, več kot ,3,yes,-250,250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,3,4, manj kot ,2,yes,-250,250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,3,2, manj kot ,4,no,-250,250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,3,4, več kot ,2,no,-250,250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,3,2, več kot ,4,yes,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,1, manj kot ,3,yes,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,3, manj kot ,1,no,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,1, več kot ,3,no,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,3, več kot ,1,yes,-250,250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,1,4, manj kot ,2,yes,-250,250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,1,2, manj kot ,4,no,-250,250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,1,4, več kot ,2,no,-250,250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,1,2, več kot ,4,yes,-250,250,55
je manj kot ,4,je manj kot ,1,2,je manj kot ,3,4, manj kot ,3,yes,-250,250,55
je manj kot ,4,je manj kot ,1,2,je manj kot ,3,3, manj kot ,4,no,-250,250,55
je manj kot ,4,je manj kot ,1,2,je manj kot ,3,4, več kot ,3,no,-250,250,55
je manj kot ,4,je manj kot ,1,2,je manj kot ,3,3, več kot ,4,yes,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,1,4, manj kot ,3,yes,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,1,3, manj kot ,4,no,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,1,4, več kot ,3,no,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,1,3, več kot ,4,yes,-250,250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,1, manj kot ,4,yes,-250,250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,4, manj kot ,1,no,-250,250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,1, več kot ,4,no,-250,250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,4, več kot ,1,yes,-250,250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,2,3, manj kot ,2,yes,250,-250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,2,2, manj kot ,3,no,250,-250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,2,3, več kot ,2,no,250,-250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,2,2, več kot ,3,yes,250,-250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,3, manj kot ,2,yes,250,-250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,2, manj kot ,3,no,250,-250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,3, več kot ,2,no,250,-250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,2, več kot ,3,yes,250,-250,55
je manj kot ,1,je manj kot ,3,2,je manj kot ,4,1, manj kot ,4,yes,250,-250,55
je manj kot ,1,je manj kot ,3,2,je manj kot ,4,4, manj kot ,1,no,250,-250,55
je manj kot ,1,je manj kot ,3,2,je manj kot ,4,1, več kot ,4,no,250,-250,55
je manj kot ,1,je manj kot ,3,2,je manj kot ,4,4, več kot ,1,yes,250,-250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,4,3, manj kot ,2,yes,250,-250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,4,2, manj kot ,3,no,250,-250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,4,3, več kot ,2,no,250,-250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,4,2, več kot ,3,yes,250,-250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,4, manj kot ,3,yes,250,-250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,3, manj kot ,4,no,250,-250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,4, več kot ,3,no,250,-250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,3, več kot ,4,yes,250,-250,55
je manj kot ,2,je manj kot ,4,2,je manj kot ,3,1, manj kot ,3,yes,250,-250,55
je manj kot ,2,je manj kot ,4,2,je manj kot ,3,3, manj kot ,1,no,250,-250,55
je manj kot ,2,je manj kot ,4,2,je manj kot ,3,1, več kot ,3,no,250,-250,55
je manj kot ,2,je manj kot ,4,2,je manj kot ,3,3, več kot ,1,yes,250,-250,55
je manj kot ,3,je manj kot ,1,3,je manj kot ,4,3, manj kot ,2,yes,250,-250,55
je manj kot ,3,je manj kot ,1,3,je manj kot ,4,2, manj kot ,3,no,250,-250,55
je manj kot ,3,je manj kot ,1,3,je manj kot ,4,3, več kot ,2,no,250,-250,55
je manj kot ,3,je manj kot ,1,3,je manj kot ,4,2, več kot ,3,yes,250,-250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,4,1, manj kot ,4,yes,250,-250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,4,4, manj kot ,1,no,250,-250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,4,1, več kot ,4,no,250,-250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,4,4, več kot ,1,yes,250,-250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,4, manj kot ,3,yes,250,-250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,3, manj kot ,4,no,250,-250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,4, več kot ,3,no,250,-250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,3, več kot ,4,yes,250,-250,55
je manj kot ,1,je manj kot ,4,2,je manj kot ,3,1, manj kot ,3,yes,250,-250,55
je manj kot ,1,je manj kot ,4,2,je manj kot ,3,3, manj kot ,1,no,250,-250,55
je manj kot ,1,je manj kot ,4,2,je manj kot ,3,1, več kot ,3,no,250,-250,55
je manj kot ,1,je manj kot ,4,2,je manj kot ,3,3, več kot ,1,yes,250,-250,55
je manj kot ,4,je manj kot ,1,1,je manj kot ,3,4, manj kot ,2,yes,250,-250,55
je manj kot ,4,je manj kot ,1,1,je manj kot ,3,2, manj kot ,4,no,250,-250,55
je manj kot ,4,je manj kot ,1,1,je manj kot ,3,4, več kot ,2,no,250,-250,55
je manj kot ,4,je manj kot ,1,1,je manj kot ,3,2, več kot ,4,yes,250,-250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,2,4, manj kot ,2,yes,250,-250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,2,2, manj kot ,4,no,250,-250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,2,4, več kot ,2,no,250,-250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,2,2, več kot ,4,yes,250,-250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,2, manj kot ,4,yes,250,-250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,4, manj kot ,2,no,250,-250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,2, več kot ,4,no,250,-250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,4, več kot ,2,yes,250,-250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,2, manj kot ,3,yes,250,-250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,3, manj kot ,2,no,250,-250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,2, več kot ,3,no,250,-250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,3, več kot ,2,yes,250,-250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,1,3, manj kot ,2,yes,250,-250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,1,2, manj kot ,3,no,250,-250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,1,3, več kot ,2,no,250,-250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,1,2, več kot ,3,yes,250,-250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,2, manj kot ,3,yes,250,-250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,3, manj kot ,2,no,250,-250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,2, več kot ,3,no,250,-250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,3, več kot ,2,yes,250,-250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,4, manj kot ,2,yes,250,-250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,2, manj kot ,4,no,250,-250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,4, več kot ,2,no,250,-250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,2, več kot ,4,yes,250,-250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,1,3, manj kot ,2,yes,250,-250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,1,2, manj kot ,3,no,250,-250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,1,3, več kot ,2,no,250,-250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,1,2, več kot ,3,yes,250,-250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,2,4, manj kot ,2,yes,250,-250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,2,2, manj kot ,4,no,250,-250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,2,4, več kot ,2,no,250,-250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,2,2, več kot ,4,yes,250,-250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,3,4, manj kot ,2,yes,250,-250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,3,2, manj kot ,4,no,250,-250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,3,4, več kot ,2,no,250,-250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,3,2, več kot ,4,yes,250,-250,55
je manj kot ,3,je manj kot ,4,3,je manj kot ,1,3, manj kot ,2,yes,250,-250,55
je manj kot ,3,je manj kot ,4,3,je manj kot ,1,2, manj kot ,3,no,250,-250,55
je manj kot ,3,je manj kot ,4,3,je manj kot ,1,3, več kot ,2,no,250,-250,55
je manj kot ,3,je manj kot ,4,3,je manj kot ,1,2, več kot ,3,yes,250,-250,55
je manj kot ,4,je manj kot ,3,1,je manj kot ,4,1, manj kot ,3,yes,250,-250,55
je manj kot ,4,je manj kot ,3,1,je manj kot ,4,3, manj kot ,1,no,250,-250,55
je manj kot ,4,je manj kot ,3,1,je manj kot ,4,1, več kot ,3,no,250,-250,55
je manj kot ,4,je manj kot ,3,1,je manj kot ,4,3, več kot ,1,yes,250,-250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,1,4, manj kot ,2,yes,250,-250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,1,2, manj kot ,4,no,250,-250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,1,4, več kot ,2,no,250,-250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,1,2, več kot ,4,yes,250,-250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,4,1, manj kot ,4,yes,250,-250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,4,4, manj kot ,1,no,250,-250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,4,1, več kot ,4,no,250,-250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,4,4, več kot ,1,yes,250,-250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,3,1, manj kot ,3,yes,250,-250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,3,3, manj kot ,1,no,250,-250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,3,1, več kot ,3,no,250,-250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,3,3, več kot ,1,yes,250,-250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,1, manj kot ,3,yes,250,-250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,3, manj kot ,1,no,250,-250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,1, več kot ,3,no,250,-250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,3, več kot ,1,yes,250,-250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,3, manj kot ,4,yes,250,-250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,4, manj kot ,3,no,250,-250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,3, več kot ,4,no,250,-250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,4, več kot ,3,yes,250,-250,55
je manj kot ,4,je manj kot ,3,4,je manj kot ,1,4, manj kot ,2,yes,250,-250,55
je manj kot ,4,je manj kot ,3,4,je manj kot ,1,2, manj kot ,4,no,250,-250,55
je manj kot ,4,je manj kot ,3,4,je manj kot ,1,4, več kot ,2,no,250,-250,55
je manj kot ,4,je manj kot ,3,4,je manj kot ,1,2, več kot ,4,yes,250,-250,55
je manj kot ,3,je manj kot ,2,2,je manj kot ,4,1, manj kot ,4,yes,250,-250,55
je manj kot ,3,je manj kot ,2,2,je manj kot ,4,4, manj kot ,1,no,250,-250,55
je manj kot ,3,je manj kot ,2,2,je manj kot ,4,1, več kot ,4,no,250,-250,55
je manj kot ,3,je manj kot ,2,2,je manj kot ,4,4, več kot ,1,yes,250,-250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,2,3, manj kot ,2,yes,-250,250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,2,2, manj kot ,3,no,-250,250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,2,3, več kot ,2,no,-250,250,55
je manj kot ,3,je manj kot ,1,4,je manj kot ,2,2, več kot ,3,yes,-250,250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,3, manj kot ,2,yes,-250,250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,2, manj kot ,3,no,-250,250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,3, več kot ,2,no,-250,250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,2, več kot ,3,yes,-250,250,55
je manj kot ,1,je manj kot ,3,2,je manj kot ,4,1, manj kot ,4,yes,-250,250,55
je manj kot ,1,je manj kot ,3,2,je manj kot ,4,4, manj kot ,1,no,-250,250,55
je manj kot ,1,je manj kot ,3,2,je manj kot ,4,1, več kot ,4,no,-250,250,55
je manj kot ,1,je manj kot ,3,2,je manj kot ,4,4, več kot ,1,yes,-250,250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,4,3, manj kot ,2,yes,-250,250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,4,2, manj kot ,3,no,-250,250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,4,3, več kot ,2,no,-250,250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,4,2, več kot ,3,yes,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,4, manj kot ,3,yes,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,3, manj kot ,4,no,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,4, več kot ,3,no,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,3, več kot ,4,yes,-250,250,55
je manj kot ,2,je manj kot ,4,2,je manj kot ,3,1, manj kot ,3,yes,-250,250,55
je manj kot ,2,je manj kot ,4,2,je manj kot ,3,3, manj kot ,1,no,-250,250,55
je manj kot ,2,je manj kot ,4,2,je manj kot ,3,1, več kot ,3,no,-250,250,55
je manj kot ,2,je manj kot ,4,2,je manj kot ,3,3, več kot ,1,yes,-250,250,55
je manj kot ,3,je manj kot ,1,3,je manj kot ,4,3, manj kot ,2,yes,-250,250,55
je manj kot ,3,je manj kot ,1,3,je manj kot ,4,2, manj kot ,3,no,-250,250,55
je manj kot ,3,je manj kot ,1,3,je manj kot ,4,3, več kot ,2,no,-250,250,55
je manj kot ,3,je manj kot ,1,3,je manj kot ,4,2, več kot ,3,yes,-250,250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,4,1, manj kot ,4,yes,-250,250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,4,4, manj kot ,1,no,-250,250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,4,1, več kot ,4,no,-250,250,55
je manj kot ,2,je manj kot ,4,3,je manj kot ,4,4, več kot ,1,yes,-250,250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,4, manj kot ,3,yes,-250,250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,3, manj kot ,4,no,-250,250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,4, več kot ,3,no,-250,250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,3, več kot ,4,yes,-250,250,55
je manj kot ,1,je manj kot ,4,2,je manj kot ,3,1, manj kot ,3,yes,-250,250,55
je manj kot ,1,je manj kot ,4,2,je manj kot ,3,3, manj kot ,1,no,-250,250,55
je manj kot ,1,je manj kot ,4,2,je manj kot ,3,1, več kot ,3,no,-250,250,55
je manj kot ,1,je manj kot ,4,2,je manj kot ,3,3, več kot ,1,yes,-250,250,55
je manj kot ,4,je manj kot ,1,1,je manj kot ,3,4, manj kot ,2,yes,-250,250,55
je manj kot ,4,je manj kot ,1,1,je manj kot ,3,2, manj kot ,4,no,-250,250,55
je manj kot ,4,je manj kot ,1,1,je manj kot ,3,4, več kot ,2,no,-250,250,55
je manj kot ,4,je manj kot ,1,1,je manj kot ,3,2, več kot ,4,yes,-250,250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,2,4, manj kot ,2,yes,-250,250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,2,2, manj kot ,4,no,-250,250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,2,4, več kot ,2,no,-250,250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,2,2, več kot ,4,yes,-250,250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,2, manj kot ,4,yes,-250,250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,4, manj kot ,2,no,-250,250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,2, več kot ,4,no,-250,250,55
je manj kot ,2,je manj kot ,3,3,je manj kot ,4,4, več kot ,2,yes,-250,250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,2, manj kot ,3,yes,-250,250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,3, manj kot ,2,no,-250,250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,2, več kot ,3,no,-250,250,55
je manj kot ,2,je manj kot ,4,4,je manj kot ,3,3, več kot ,2,yes,-250,250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,1,3, manj kot ,2,yes,-250,250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,1,2, manj kot ,3,no,-250,250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,1,3, več kot ,2,no,-250,250,55
je manj kot ,4,je manj kot ,1,3,je manj kot ,1,2, več kot ,3,yes,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,2, manj kot ,3,yes,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,3, manj kot ,2,no,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,2, več kot ,3,no,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,4,3, več kot ,2,yes,-250,250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,4, manj kot ,2,yes,-250,250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,2, manj kot ,4,no,-250,250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,4, več kot ,2,no,-250,250,55
je manj kot ,1,je manj kot ,3,4,je manj kot ,1,2, več kot ,4,yes,-250,250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,1,3, manj kot ,2,yes,-250,250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,1,2, manj kot ,3,no,-250,250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,1,3, več kot ,2,no,-250,250,55
je manj kot ,4,je manj kot ,2,3,je manj kot ,1,2, več kot ,3,yes,-250,250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,2,4, manj kot ,2,yes,-250,250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,2,2, manj kot ,4,no,-250,250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,2,4, več kot ,2,no,-250,250,55
je manj kot ,4,je manj kot ,3,3,je manj kot ,2,2, več kot ,4,yes,-250,250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,3,4, manj kot ,2,yes,-250,250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,3,2, manj kot ,4,no,-250,250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,3,4, več kot ,2,no,-250,250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,3,2, več kot ,4,yes,-250,250,55
je manj kot ,3,je manj kot ,4,3,je manj kot ,1,3, manj kot ,2,yes,-250,250,55
je manj kot ,3,je manj kot ,4,3,je manj kot ,1,2, manj kot ,3,no,-250,250,55
je manj kot ,3,je manj kot ,4,3,je manj kot ,1,3, več kot ,2,no,-250,250,55
je manj kot ,3,je manj kot ,4,3,je manj kot ,1,2, več kot ,3,yes,-250,250,55
je manj kot ,4,je manj kot ,3,1,je manj kot ,4,1, manj kot ,3,yes,-250,250,55
je manj kot ,4,je manj kot ,3,1,je manj kot ,4,3, manj kot ,1,no,-250,250,55
je manj kot ,4,je manj kot ,3,1,je manj kot ,4,1, več kot ,3,no,-250,250,55
je manj kot ,4,je manj kot ,3,1,je manj kot ,4,3, več kot ,1,yes,-250,250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,1,4, manj kot ,2,yes,-250,250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,1,2, manj kot ,4,no,-250,250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,1,4, več kot ,2,no,-250,250,55
je manj kot ,3,je manj kot ,2,4,je manj kot ,1,2, več kot ,4,yes,-250,250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,4,1, manj kot ,4,yes,-250,250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,4,4, manj kot ,1,no,-250,250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,4,1, več kot ,4,no,-250,250,55
je manj kot ,3,je manj kot ,4,2,je manj kot ,4,4, več kot ,1,yes,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,3,1, manj kot ,3,yes,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,3,3, manj kot ,1,no,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,3,1, več kot ,3,no,-250,250,55
je manj kot ,4,je manj kot ,3,2,je manj kot ,3,3, več kot ,1,yes,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,1, manj kot ,3,yes,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,3, manj kot ,1,no,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,1, več kot ,3,no,-250,250,55
je manj kot ,2,je manj kot ,3,4,je manj kot ,2,3, več kot ,1,yes,-250,250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,3, manj kot ,4,yes,-250,250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,4, manj kot ,3,no,-250,250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,3, več kot ,4,no,-250,250,55
je manj kot ,3,je manj kot ,1,1,je manj kot ,4,4, več kot ,3,yes,-250,250,55
je manj kot ,4,je manj kot ,3,4,je manj kot ,1,4, manj kot ,2,yes,-250,250,55
je manj kot ,4,je manj kot ,3,4,je manj kot ,1,2, manj kot ,4,no,-250,250,55
je manj kot ,4,je manj kot ,3,4,je manj kot ,1,4, več kot ,2,no,-250,250,55
je manj kot ,4,je manj kot ,3,4,je manj kot ,1,2, več kot ,4,yes,-250,250,55
je manj kot ,3,je manj kot ,2,2,je manj kot ,4,1, manj kot ,4,yes,-250,250,55
je manj kot ,3,je manj kot ,2,2,je manj kot ,4,4, manj kot ,1,no,-250,250,55
je manj kot ,3,je manj kot ,2,2,je manj kot ,4,1, več kot ,4,no,-250,250,55
je manj kot ,3,je manj kot ,2,2,je manj kot ,4,4, več kot ,1,yes,-250,250,55
